ID,year,iso3_code,category,value,type,unit
21421,2012.0,COL,Cattle,4422193000.0,Output,2014-2016 Constant USD ($)
21422,2012.0,COL,Chicken,3166333000.0,Output,2014-2016 Constant USD ($)
21423,2012.0,COL,Other Livestock,25391000.0,Output,2014-2016 Constant USD ($)
21424,2012.0,COL,Pig,817947000.0,Output,2014-2016 Constant USD ($)
21425,2012.0,COL,Sheep,7845000.0,Output,2014-2016 Constant USD ($)
21426,2012.0,CPV,Cattle,10305000.0,Output,2014-2016 Constant USD ($)
21427,2012.0,CPV,Chicken,13143000.0,Output,2014-2016 Constant USD ($)
21428,2012.0,CPV,Other Livestock,17774000.0,Output,2014-2016 Constant USD ($)
21429,2012.0,CPV,Pig,14866000.0,Output,2014-2016 Constant USD ($)
21430,2012.0,CPV,Sheep,1859000.0,Output,2014-2016 Constant USD ($)
21431,2012.0,CRI,Cattle,841143000.0,Output,2014-2016 Constant USD ($)
21432,2012.0,CRI,Chicken,74875000.0,Output,2014-2016 Constant USD ($)
21433,2012.0,CRI,Other Livestock,22000.0,Output,2014-2016 Constant USD ($)
21434,2012.0,CRI,Pig,22107000.0,Output,2014-2016 Constant USD ($)
21435,2012.0,CRI,Sheep,7000.0,Output,2014-2016 Constant USD ($)
21436,2012.0,CYP,Cattle,121204000.0,Output,2014-2016 Constant USD ($)
21437,2012.0,CYP,Chicken,96092000.0,Output,2014-2016 Constant USD ($)
21438,2012.0,CYP,Other Livestock,54139000.0,Output,2014-2016 Constant USD ($)
21439,2012.0,CYP,Pig,112807000.0,Output,2014-2016 Constant USD ($)
21440,2012.0,CYP,Sheep,42535000.0,Output,2014-2016 Constant USD ($)
21441,2012.0,CZE,Cattle,1196175000.0,Output,2014-2016 Constant USD ($)
21442,2012.0,CZE,Chicken,297764000.0,Output,2014-2016 Constant USD ($)
21443,2012.0,CZE,Other Livestock,163279000.0,Output,2014-2016 Constant USD ($)
21444,2012.0,CZE,Pig,425501000.0,Output,2014-2016 Constant USD ($)
21445,2012.0,CZE,Sheep,12737000.0,Output,2014-2016 Constant USD ($)
21446,2012.0,DEU,Cattle,15845308000.0,Output,2014-2016 Constant USD ($)
21447,2012.0,DEU,Chicken,2654972000.0,Output,2014-2016 Constant USD ($)
21448,2012.0,DEU,Other Livestock,1647890000.0,Output,2014-2016 Constant USD ($)
21449,2012.0,DEU,Pig,9543270000.0,Output,2014-2016 Constant USD ($)
21450,2012.0,DEU,Sheep,226426000.0,Output,2014-2016 Constant USD ($)
21451,2012.0,DNK,Cattle,2498416000.0,Output,2014-2016 Constant USD ($)
21452,2012.0,DNK,Chicken,390100000.0,Output,2014-2016 Constant USD ($)
21453,2012.0,DNK,Other Livestock,8663000.0,Output,2014-2016 Constant USD ($)
21454,2012.0,DNK,Pig,2998386000.0,Output,2014-2016 Constant USD ($)
21455,2012.0,DNK,Sheep,4926000.0,Output,2014-2016 Constant USD ($)
21456,2012.0,DOM,Cattle,450092000.0,Output,2014-2016 Constant USD ($)
21457,2012.0,DOM,Chicken,529205000.0,Output,2014-2016 Constant USD ($)
21458,2012.0,DOM,Other Livestock,2557000.0,Output,2014-2016 Constant USD ($)
21459,2012.0,DOM,Pig,146166000.0,Output,2014-2016 Constant USD ($)
21460,2012.0,DOM,Sheep,1492000.0,Output,2014-2016 Constant USD ($)
21461,2012.0,DZA,Cattle,2438212000.0,Output,2014-2016 Constant USD ($)
21462,2012.0,DZA,Chicken,1299284000.0,Output,2014-2016 Constant USD ($)
21463,2012.0,DZA,Other Livestock,292301000.0,Output,2014-2016 Constant USD ($)
21464,2012.0,DZA,Pig,133000.0,Output,2014-2016 Constant USD ($)
21465,2012.0,DZA,Sheep,3215575000.0,Output,2014-2016 Constant USD ($)
21466,2012.0,ECU,Cattle,1975931000.0,Output,2014-2016 Constant USD ($)
21467,2012.0,ECU,Chicken,1338918000.0,Output,2014-2016 Constant USD ($)
21468,2012.0,ECU,Other Livestock,33976000.0,Output,2014-2016 Constant USD ($)
21469,2012.0,ECU,Pig,685025000.0,Output,2014-2016 Constant USD ($)
21470,2012.0,ECU,Sheep,27200000.0,Output,2014-2016 Constant USD ($)
21471,2012.0,EGY,Cattle,4249849000.0,Output,2014-2016 Constant USD ($)
21472,2012.0,EGY,Chicken,2874284000.0,Output,2014-2016 Constant USD ($)
21473,2012.0,EGY,Other Livestock,5027350000.0,Output,2014-2016 Constant USD ($)
21474,2012.0,EGY,Pig,1761000.0,Output,2014-2016 Constant USD ($)
21475,2012.0,EGY,Sheep,600140000.0,Output,2014-2016 Constant USD ($)
21476,2012.0,ERI,Cattle,465545000.0,Output,2014-2016 Constant USD ($)
21477,2012.0,ERI,Chicken,40981000.0,Output,2014-2016 Constant USD ($)
21478,2012.0,ERI,Other Livestock,177274000.0,Output,2014-2016 Constant USD ($)
21479,2012.0,ERI,Sheep,135141000.0,Output,2014-2016 Constant USD ($)
21480,2012.0,ESP,Cattle,4107944000.0,Output,2014-2016 Constant USD ($)
21481,2012.0,ESP,Chicken,2635866000.0,Output,2014-2016 Constant USD ($)
21482,2012.0,ESP,Other Livestock,915701000.0,Output,2014-2016 Constant USD ($)
21483,2012.0,ESP,Pig,4887610000.0,Output,2014-2016 Constant USD ($)
21484,2012.0,ESP,Sheep,1009802000.0,Output,2014-2016 Constant USD ($)
21485,2012.0,EST,Cattle,259195000.0,Output,2014-2016 Constant USD ($)
21486,2012.0,EST,Chicken,44195000.0,Output,2014-2016 Constant USD ($)
21487,2012.0,EST,Other Livestock,194000.0,Output,2014-2016 Constant USD ($)
21488,2012.0,EST,Pig,90875000.0,Output,2014-2016 Constant USD ($)
21489,2012.0,EST,Sheep,1902000.0,Output,2014-2016 Constant USD ($)
21490,2012.0,ETH,Cattle,3798743000.0,Output,2014-2016 Constant USD ($)
21491,2012.0,ETH,Chicken,401878000.0,Output,2014-2016 Constant USD ($)
21492,2012.0,ETH,Other Livestock,543306000.0,Output,2014-2016 Constant USD ($)
21493,2012.0,ETH,Pig,341000.0,Output,2014-2016 Constant USD ($)
21494,2012.0,ETH,Sheep,365635000.0,Output,2014-2016 Constant USD ($)
21495,2012.0,FIN,Cattle,1364375000.0,Output,2014-2016 Constant USD ($)
21496,2012.0,FIN,Chicken,235604000.0,Output,2014-2016 Constant USD ($)
21497,2012.0,FIN,Other Livestock,754000.0,Output,2014-2016 Constant USD ($)
21498,2012.0,FIN,Pig,338391000.0,Output,2014-2016 Constant USD ($)
21499,2012.0,FIN,Sheep,3668000.0,Output,2014-2016 Constant USD ($)
21500,2012.0,FJI,Cattle,8497000.0,Output,2014-2016 Constant USD ($)
21501,2012.0,FJI,Chicken,99038000.0,Output,2014-2016 Constant USD ($)
21502,2012.0,FJI,Other Livestock,2406000.0,Output,2014-2016 Constant USD ($)
21503,2012.0,FJI,Pig,13335000.0,Output,2014-2016 Constant USD ($)
21504,2012.0,FJI,Sheep,830000.0,Output,2014-2016 Constant USD ($)
21505,2012.0,FRA,Cattle,16688320000.0,Output,2014-2016 Constant USD ($)
21506,2012.0,FRA,Chicken,3103921000.0,Output,2014-2016 Constant USD ($)
21507,2012.0,FRA,Other Livestock,2301961000.0,Output,2014-2016 Constant USD ($)
21508,2012.0,FRA,Pig,3418503000.0,Output,2014-2016 Constant USD ($)
21509,2012.0,FRA,Sheep,946945000.0,Output,2014-2016 Constant USD ($)
21510,2012.0,GBR,Cattle,10504872000.0,Output,2014-2016 Constant USD ($)
21511,2012.0,GBR,Chicken,3086589000.0,Output,2014-2016 Constant USD ($)
21512,2012.0,GBR,Other Livestock,617795000.0,Output,2014-2016 Constant USD ($)
21513,2012.0,GBR,Pig,1795879000.0,Output,2014-2016 Constant USD ($)
21514,2012.0,GBR,Sheep,1331098000.0,Output,2014-2016 Constant USD ($)
21515,2012.0,GEO,Cattle,305190000.0,Output,2014-2016 Constant USD ($)
21516,2012.0,GEO,Chicken,64507000.0,Output,2014-2016 Constant USD ($)
21517,2012.0,GEO,Other Livestock,2265000.0,Output,2014-2016 Constant USD ($)
21518,2012.0,GEO,Pig,39433000.0,Output,2014-2016 Constant USD ($)
21519,2012.0,GEO,Sheep,14939000.0,Output,2014-2016 Constant USD ($)
21520,2012.0,GHA,Cattle,17951000.0,Output,2014-2016 Constant USD ($)
21521,2012.0,GHA,Chicken,116570000.0,Output,2014-2016 Constant USD ($)
21522,2012.0,GHA,Other Livestock,239413000.0,Output,2014-2016 Constant USD ($)
21523,2012.0,GHA,Pig,15647000.0,Output,2014-2016 Constant USD ($)
21524,2012.0,GHA,Sheep,12538000.0,Output,2014-2016 Constant USD ($)
21525,2012.0,GIN,Cattle,152178000.0,Output,2014-2016 Constant USD ($)
21526,2012.0,GIN,Chicken,66767000.0,Output,2014-2016 Constant USD ($)
21527,2012.0,GIN,Other Livestock,7218000.0,Output,2014-2016 Constant USD ($)
21528,2012.0,GIN,Pig,428000.0,Output,2014-2016 Constant USD ($)
21529,2012.0,GIN,Sheep,4087000.0,Output,2014-2016 Constant USD ($)
21530,2012.0,GMB,Cattle,63984000.0,Output,2014-2016 Constant USD ($)
21531,2012.0,GMB,Chicken,7107000.0,Output,2014-2016 Constant USD ($)
21532,2012.0,GMB,Other Livestock,8141000.0,Output,2014-2016 Constant USD ($)
21533,2012.0,GMB,Pig,464000.0,Output,2014-2016 Constant USD ($)
21534,2012.0,GMB,Sheep,6529000.0,Output,2014-2016 Constant USD ($)
21535,2012.0,GNB,Cattle,66031000.0,Output,2014-2016 Constant USD ($)
21536,2012.0,GNB,Chicken,12321000.0,Output,2014-2016 Constant USD ($)
21537,2012.0,GNB,Other Livestock,6825000.0,Output,2014-2016 Constant USD ($)
21538,2012.0,GNB,Pig,43008000.0,Output,2014-2016 Constant USD ($)
21539,2012.0,GNQ,Cattle,631000.0,Output,2014-2016 Constant USD ($)
21540,2012.0,GNQ,Chicken,14560000.0,Output,2014-2016 Constant USD ($)
21541,2012.0,GNQ,Other Livestock,653000.0,Output,2014-2016 Constant USD ($)
21542,2012.0,GNQ,Pig,692000.0,Output,2014-2016 Constant USD ($)
21543,2012.0,GNQ,Sheep,1657000.0,Output,2014-2016 Constant USD ($)
21544,2012.0,GRC,Cattle,689262000.0,Output,2014-2016 Constant USD ($)
21545,2012.0,GRC,Chicken,566526000.0,Output,2014-2016 Constant USD ($)
21546,2012.0,GRC,Other Livestock,673711000.0,Output,2014-2016 Constant USD ($)
21547,2012.0,GRC,Pig,247017000.0,Output,2014-2016 Constant USD ($)
21548,2012.0,GRC,Sheep,1319450000.0,Output,2014-2016 Constant USD ($)
21549,2012.0,GRD,Cattle,863000.0,Output,2014-2016 Constant USD ($)
21550,2012.0,GRD,Chicken,12136000.0,Output,2014-2016 Constant USD ($)
21551,2012.0,GRD,Other Livestock,215000.0,Output,2014-2016 Constant USD ($)
21552,2012.0,GRD,Pig,1633000.0,Output,2014-2016 Constant USD ($)
21553,2012.0,GRD,Sheep,716000.0,Output,2014-2016 Constant USD ($)
21554,2012.0,GUY,Cattle,44500000.0,Output,2014-2016 Constant USD ($)
21555,2012.0,GUY,Chicken,2933000.0,Output,2014-2016 Constant USD ($)
21556,2012.0,HKG,Cattle,154504000.0,Output,2014-2016 Constant USD ($)
21557,2012.0,HKG,Chicken,211378000.0,Output,2014-2016 Constant USD ($)
21558,2012.0,HKG,Other Livestock,2762000.0,Output,2014-2016 Constant USD ($)
21559,2012.0,HKG,Pig,705603000.0,Output,2014-2016 Constant USD ($)
21560,2012.0,HND,Cattle,505208000.0,Output,2014-2016 Constant USD ($)
21561,2012.0,HND,Chicken,389605000.0,Output,2014-2016 Constant USD ($)
21562,2012.0,HND,Other Livestock,978000.0,Output,2014-2016 Constant USD ($)
21563,2012.0,HND,Pig,33658000.0,Output,2014-2016 Constant USD ($)
21564,2012.0,HND,Sheep,161000.0,Output,2014-2016 Constant USD ($)
21565,2012.0,HRV,Cattle,515902000.0,Output,2014-2016 Constant USD ($)
21566,2012.0,HRV,Chicken,148443000.0,Output,2014-2016 Constant USD ($)
21567,2012.0,HRV,Other Livestock,56393000.0,Output,2014-2016 Constant USD ($)
21568,2012.0,HRV,Pig,241991000.0,Output,2014-2016 Constant USD ($)
21569,2012.0,HRV,Sheep,43695000.0,Output,2014-2016 Constant USD ($)
21570,2012.0,HUN,Cattle,684156000.0,Output,2014-2016 Constant USD ($)
21571,2012.0,HUN,Chicken,570379000.0,Output,2014-2016 Constant USD ($)
21572,2012.0,HUN,Other Livestock,377833000.0,Output,2014-2016 Constant USD ($)
